Admitted,Disposition_binary,Place,F_Aid,Species_e,Sex_e,Age_e,Brought_in_after,season,r,G_O
2011-06-25,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2011-06-25,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2011-06-25,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-06-26,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,unknown,Non-selasphorus spp.
2011-06-28,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,unknown,Non-selasphorus spp.
2011-06-28,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-06-30,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Summer,found on the ground,Non-selasphorus spp.
2011-07-02,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-02,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-03,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2011-07-03,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2011-07-04,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,unknown,Non-selasphorus spp.
2011-07-04,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-05,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,window hit,Non-selasphorus spp.
2011-07-08,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2011-07-11,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-13,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-15,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-17,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,4,Summer,found on the ground,Non-selasphorus spp.
2011-07-19,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-19,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.
2011-07-21,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-21,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,unknown,Non-selasphorus spp.
2011-07-23,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-24,Died,Lindsey,No,ANHU,Male,adult-like,1,Summer,unknown,Non-selasphorus spp.
2011-07-26,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-07-26,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2011-07-31,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,suspect torpor-like state,Non-selasphorus spp.
2011-08-02,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-08-04,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-08-05,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2011-08-07,Died,Lindsey,No,ANHU,Male,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.
2011-08-08,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2011-08-09,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-08-12,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2011-08-12,Died,Lindsey,Yes,Selasphorus,Male,adult-like,1,Summer,window hit,Selasphorus spp.
2011-08-13,Released,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.
2011-08-13,Released,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,caught by domestic animal,Selasphorus spp.
2011-08-15,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2011-08-15,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.
2011-08-17,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,1,Summer,found on the ground,Selasphorus spp.
2011-08-17,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,suspect torpor-like state,Non-selasphorus spp.
2011-08-18,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2011-08-25,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,window hit,Non-selasphorus spp.
2011-09-01,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,window hit,Non-selasphorus spp.
2011-09-01,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,window hit,Non-selasphorus spp.
2011-09-03,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,nest-related,Non-selasphorus spp.
2011-09-11,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,window hit,Non-selasphorus spp.
2011-09-12,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2011-09-19,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.
2011-09-26,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.
2011-09-27,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,unknown,Non-selasphorus spp.
2011-10-02,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2011-10-06,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2011-10-17,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,window hit,Non-selasphorus spp.
2011-10-19,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,unknown,Non-selasphorus spp.
2011-10-29,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,window hit,Non-selasphorus spp.
2011-10-29,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Fall,found on the ground,Non-selasphorus spp.
2011-10-30,Died,Lindsey,No,ANHU,Male,adult-like,1,Fall,unknown,Non-selasphorus spp.
2011-11-04,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Fall,window hit,Non-selasphorus spp.
2011-11-05,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2011-11-06,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,suspect torpor-like state,Non-selasphorus spp.
2011-11-06,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,caught by domestic animal,Non-selasphorus spp.
2011-11-07,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Fall,unknown,Non-selasphorus spp.
2011-11-13,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2011-11-16,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,unknown,Non-selasphorus spp.
2011-11-18,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.
2011-11-18,Died,Lindsey,Yes,ANHU,Male,adult-like,2,Fall,caught by domestic animal,Non-selasphorus spp.
2011-11-27,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,suspect torpor-like state,Non-selasphorus spp.
2011-11-29,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,unknown,Non-selasphorus spp.
2011-12-02,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.
2011-12-03,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,found inside,Non-selasphorus spp.
2011-12-03,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Winter,found on the ground,Non-selasphorus spp.
2011-12-06,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,found inside,Non-selasphorus spp.
2011-12-12,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2011-12-12,Released,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2011-12-17,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2011-12-17,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,unknown,Non-selasphorus spp.
2011-12-20,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.
2011-12-23,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2011-12-24,Released,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2011-12-27,Died,Lindsey,Yes,ANHU,Male,adult-like,5,Winter,unknown,Non-selasphorus spp.
2011-12-29,Died,Lindsey,No,ANHU,Male,adult-like,1,Winter,found on the ground,Non-selasphorus spp.
2012-03-29,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-01-09,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.
2012-01-10,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,unknown,Non-selasphorus spp.
2012-01-17,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2012-01-17,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found inside,Non-selasphorus spp.
2012-01-21,Released,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-01-21,Released,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2012-01-25,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-01-28,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-01-29,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-01-29,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,found inside,Non-selasphorus spp.
2012-01-30,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-01-31,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Winter,window hit,Non-selasphorus spp.
2012-02-01,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-02-02,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2012-02-07,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-02-10,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2012-02-15,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,nest-related,Non-selasphorus spp.
2012-02-15,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,nest-related,Non-selasphorus spp.
2012-02-17,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2012-02-18,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,caught by domestic animal,Non-selasphorus spp.
2012-02-19,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.
2012-02-22,Released,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-02-23,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2012-02-24,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2012-02-26,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Winter,found on the ground,Non-selasphorus spp.
2012-02-28,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2012-02-28,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,suspect torpor-like state,Non-selasphorus spp.
2012-03-02,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.
2012-03-02,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,unknown,Non-selasphorus spp.
2012-03-04,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,window hit,Non-selasphorus spp.
2012-03-04,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-03-07,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-03-08,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-09,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,caught by domestic animal,Non-selasphorus spp.
2012-03-09,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-10,Released,Lindsey,Yes,ANHU,Male,adult-like,1,Spring,caught by domestic animal,Non-selasphorus spp.
2012-03-10,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-03-10,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-03-11,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-03-11,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-03-11,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-11,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-12,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2012-03-14,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.
2012-03-15,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-15,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-16,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.
2012-03-16,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-17,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.
2012-03-17,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-18,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-20,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-20,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-20,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-20,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2012-03-21,Died,Lindsey,No,ANHU,Male,adult-like,1,Spring,found on the ground,Non-selasphorus spp.
2012-03-22,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Spring,found on the ground,Selasphorus spp.
2012-03-22,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.
2012-03-22,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,caught by domestic animal,Non-selasphorus spp.
2012-03-25,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-25,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-26,Released,Lindsey,No,ANHU,Female-like ,adult-like,5,Spring,found on the ground,Non-selasphorus spp.
2012-03-26,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-03-28,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.
2012-03-29,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-03-31,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-03-31,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.
2012-04-02,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.
2012-04-03,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,window hit,Non-selasphorus spp.
2012-04-03,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-04-04,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-04-04,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-05,Released,Lindsey,No,ANHU,Male,adult-like,0,Spring,window hit,Non-selasphorus spp.
2012-04-06,Died,Lindsey,No,ANHU,Male,adult-like,1,Spring,window hit,Non-selasphorus spp.
2012-04-06,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-06,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-04-07,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-04-08,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,suspect torpor-like state,Selasphorus spp.
2012-04-08,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found inside,Non-selasphorus spp.
2012-04-09,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-04-09,Released,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-11,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-11,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-11,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,unknown,Non-selasphorus spp.
2012-04-12,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.
2012-04-13,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-13,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,nest-related,Non-selasphorus spp.
2012-04-13,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2012-04-14,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-14,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-04-15,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2012-04-15,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-15,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2012-04-15,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-16,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-18,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-20,Released,Lindsey,No,ANHU,Male,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2012-04-22,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-23,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2012-04-26,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,2,Spring,nest-related,Non-selasphorus spp.
2012-04-26,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,2,Spring,nest-related,Non-selasphorus spp.
2012-04-26,Released,Lindsey,Yes,ANHU,Male,adult-like,0,Spring,found inside,Non-selasphorus spp.
2012-04-28,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-28,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,window hit,Non-selasphorus spp.
2012-04-30,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Spring,caught by domestic animal,Non-selasphorus spp.
2012-04-30,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-04-30,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.
2012-04-30,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-04-30,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2012-05-01,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-05-01,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Spring,window hit,Selasphorus spp.
2012-05-02,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2012-05-02,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,unknown,Non-selasphorus spp.
